CdStationMesureEauxSurface;LbStationMesureEauxSurface;CdPointEauxSurf;DateDebutOperationPrelBio;CdSupport;LbSupport;DtProdResultatBiologique;HeureResultat;CdParametreResultatBiologique;LbLongParametre;ResIndiceResultatBiologique;CdUniteMesure;SymUniteMesure;CdRqIndiceResultatBiologique;MnemoRqAna;CdMethEval;RefOperationPrelBio;CdProducteur;NomProducteur;CdAccredRsIndiceResultatBiologique;MnAccredRsIndiceResultatBiologique
05183848;La Garonne à Loures-Barousse;700;2019-09-23;13;Macroinvertébrés aquatiques;2020-05-18;00:00:00;8051;Nombre de taxons contributifs de MPCE A+B;51.0;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IBG-DCE_v1.0.6;1839797;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05183848;La Garonne à Loures-Barousse;700;2019-09-23;13;Macroinvertébrés aquatiques;2020-05-18;00:00:00;8054;Métrique Richesse Taxonomique de l'I2M2;0.6562;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;I2M2_v1.0.6;1839797;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05183848;La Garonne à Loures-Barousse;700;2019-09-23;13;Macroinvertébrés aquatiques;2020-05-18;00:00:00;8055;Métrique Ovoviviparite de l'I2M2;0.9714;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;I2M2_v1.0.6;1839797;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05183848;La Garonne à Loures-Barousse;700;2019-09-23;13;Macroinvertébrés aquatiques;2020-05-18;00:00:00;8056;Métrique Polyvoltinisme de l'I2M2;0.9255;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;I2M2_v1.0.6;1839797;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05183848;La Garonne à Loures-Barousse;700;2019-09-23;13;Macroinvertébrés aquatiques;2020-05-18;00:00:00;8057;Métrique ASPT de l'I2M2;0.8899;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;I2M2_v1.0.6;1839797;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05183848;La Garonne à Loures-Barousse;700;2019-09-23;13;Macroinvertébrés aquatiques;2020-05-18;00:00:00;8058;Métrique Indice de Shannon de l'I2M2;0.8545;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;I2M2_v1.0.6;1839797;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05183848;La Garonne à Loures-Barousse;800;2016-09-28;10;Diatomées benthiques;2018-05-09;00:00:00;5856;Indice Biologique Diatomées (IBD);20.0;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IBD_v1.1.1;1600826;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05183848;La Garonne à Loures-Barousse;800;2016-09-28;10;Diatomées benthiques;2018-05-09;00:00:00;8059;Nombre d'unités diatomiques contributives;402.0;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IBD_v1.1.1;1600826;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05183848;La Garonne à Loures-Barousse;800;2016-09-28;10;Diatomées benthiques;2018-05-09;00:00:00;8060;Nombre de taxons contributifs de l'IBD;20.0;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IBD_v1.1.1;1600826;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05183848;La Garonne à Loures-Barousse;800;2017-09-05;10;Diatomées benthiques;2019-01-14;00:00:00;5856;Indice Biologique Diatomées (IBD);20.0;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IBD_v1.1.1;1703521;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05183848;La Garonne à Loures-Barousse;800;2017-09-05;10;Diatomées benthiques;2019-01-14;00:00:00;8059;Nombre d'unités diatomiques contributives;392.0;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IBD_v1.1.1;1703521;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05183848;La Garonne à Loures-Barousse;800;2017-09-05;10;Diatomées benthiques;2019-01-14;00:00:00;8060;Nombre de taxons contributifs de l'IBD;14.0;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IBD_v1.1.1;1703521;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05183848;La Garonne à Loures-Barousse;800;2018-09-26;10;Diatomées benthiques;2019-10-01;00:00:00;5856;Indice Biologique Diatomées (IBD);20.0;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IBD_v1.1.2;1777739;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05183848;La Garonne à Loures-Barousse;800;2018-09-26;10;Diatomées benthiques;2019-10-01;00:00:00;8059;Nombre d'unités diatomiques contributives;400.0;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IBD_v1.1.2;1777739;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05183848;La Garonne à Loures-Barousse;800;2018-09-26;10;Diatomées benthiques;2019-10-01;00:00:00;8060;Nombre de taxons contributifs de l'IBD;8.0;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IBD_v1.1.2;1777739;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05183848;La Garonne à Loures-Barousse;800;2019-09-23;10;Diatomées benthiques;2020-04-02;00:00:00;5856;Indice Biologique Diatomées (IBD);20.0;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IBD_v1.1.2;1841955;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05183848;La Garonne à Loures-Barousse;800;2019-09-23;10;Diatomées benthiques;2020-04-02;00:00:00;8059;Nombre d'unités diatomiques contributives;379.0;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IBD_v1.1.2;1841955;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05183848;La Garonne à Loures-Barousse;800;2019-09-23;10;Diatomées benthiques;2020-04-02;00:00:00;8060;Nombre de taxons contributifs de l'IBD;16.0;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IBD_v1.1.2;1841955;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05183848;La Garonne à Loures-Barousse;900;2016-10-06;27;Macrophytes;2017-09-14;00:00:00;2928;Indice Biologique Macrophytique en Rivière (I.B.M.R.);12.91;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IBMR_BE;1643706;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05183848;La Garonne à Loures-Barousse;900;2017-09-05;27;Macrophytes;2018-04-13;00:00:00;2928;Indice Biologique Macrophytique en Rivière (I.B.M.R.);12.94;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IBMR_v1.1.2;1704563;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05183848;La Garonne à Loures-Barousse;900;2017-09-05;27;Macrophytes;2018-04-13;00:00:00;7974;Nombre de taxons contributifs de l'IBMR;17.0;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IBMR_v1.1.2;1704563;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05183848;La Garonne à Loures-Barousse;900;2017-09-05;27;Macrophytes;2018-04-13;00:00:00;8063;Note IBMR robuste;12.41;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IBMR_v1.1.2;1704563;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05183848;La Garonne à Loures-Barousse;900;2018-09-19;27;Macrophytes;2019-05-15;00:00:00;2928;Indice Biologique Macrophytique en Rivière (I.B.M.R.);12.74;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IBMR_v1.1.4;1778542;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05183848;La Garonne à Loures-Barousse;900;2018-09-19;27;Macrophytes;2019-05-15;00:00:00;7974;Nombre de taxons contributifs de l'IBMR;17.0;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IBMR_v1.1.4;1778542;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05183848;La Garonne à Loures-Barousse;900;2018-09-19;27;Macrophytes;2019-05-15;00:00:00;8063;Note IBMR robuste;12.18;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IBMR_v1.1.4;1778542;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05183848;La Garonne à Loures-Barousse;900;2019-09-26;27;Macrophytes;2020-11-26;00:00:00;2928;Indice Biologique Macrophytique en Rivière (I.B.M.R.);12.25;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IBMR_v1.1.4;1842585;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05183848;La Garonne à Loures-Barousse;900;2019-09-26;27;Macrophytes;2020-11-26;00:00:00;7974;Nombre de taxons contributifs de l'IBMR;21.0;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IBMR_v1.1.4;1842585;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05183848;La Garonne à Loures-Barousse;900;2019-09-26;27;Macrophytes;2020-11-26;00:00:00;8063;Note IBMR robuste;12.18;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IBMR_v1.1.4;1842585;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05183900;La Garonne en aval de la Pique;700;2015-10-05;13;Macroinvertébrés aquatiques;2016-05-19;00:00:00;5910;Indice dit "équivalent" (Phases A+B) de la méthode macroinvertébrés NF T90-333 ou protocole RCS antérieur;19.0;0;Unité inconnue;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;QER_IBG_BE;1608558;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05183900;La Garonne en aval de la Pique;700;2015-10-05;13;Macroinvertébrés aquatiques;2016-05-19;00:00:00;6034;Variété taxonomique de l'indice dit "équivalent" (Phases A+B) de la méthode macroinvertébrés NF T90-333 ou protocole RCS antérieur;40.0;0;Unité inconnue;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;QER_IBG_BE;1608558;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05183900;La Garonne en aval de la Pique;700;2015-10-05;13;Macroinvertébrés aquatiques;2016-05-19;00:00:00;6035;Groupe Faunistique Indicateur de l'indice dit "équivalent" (Phases A+B) de la méthode macroinvertébrés NF T90-333 ou protocole RCS antérieur;9.0;0;Unité inconnue;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;QER_IBG_BE;1608558;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05183900;La Garonne en aval de la Pique;700;2015-10-05;13;Macroinvertébrés aquatiques;2018-05-09;00:00:00;7613;Indice Invertébrés Multimétrique (I2M2);0.912;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;I2M2_v1.0.3;1608558;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05183900;La Garonne en aval de la Pique;700;2015-10-05;13;Macroinvertébrés aquatiques;2018-05-09;00:00:00;8050;Nombre de taxons contributifs de l'I2M2;61.0;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;I2M2_v1.0.3;1608558;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05183900;La Garonne en aval de la Pique;700;2015-10-05;13;Macroinvertébrés aquatiques;2018-05-09;00:00:00;8054;Métrique Richesse Taxonomique de l'I2M2;0.913;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;I2M2_v1.0.3;1608558;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05183900;La Garonne en aval de la Pique;700;2015-10-05;13;Macroinvertébrés aquatiques;2018-05-09;00:00:00;8055;Métrique Ovoviviparite de l'I2M2;0.9815;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;I2M2_v1.0.3;1608558;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05183900;La Garonne en aval de la Pique;700;2015-10-05;13;Macroinvertébrés aquatiques;2018-05-09;00:00:00;8056;Métrique Polyvoltinisme de l'I2M2;0.9459;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;I2M2_v1.0.3;1608558;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05183900;La Garonne en aval de la Pique;700;2015-10-05;13;Macroinvertébrés aquatiques;2018-05-09;00:00:00;8057;Métrique ASPT de l'I2M2;0.9553;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;I2M2_v1.0.3;1608558;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05183900;La Garonne en aval de la Pique;700;2015-10-05;13;Macroinvertébrés aquatiques;2018-05-09;00:00:00;8058;Métrique Indice de Shannon de l'I2M2;0.7186;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;I2M2_v1.0.3;1608558;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05183900;La Garonne en aval de la Pique;700;2016-09-28;13;Macroinvertébrés aquatiques;2017-09-14;00:00:00;5910;Indice dit "équivalent" (Phases A+B) de la méthode macroinvertébrés NF T90-333 ou protocole RCS antérieur;19.0;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IBG_BE;1642256;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05183900;La Garonne en aval de la Pique;700;2016-09-28;13;Macroinvertébrés aquatiques;2017-09-14;00:00:00;6034;Variété taxonomique de l'indice dit "équivalent" (Phases A+B) de la méthode macroinvertébrés NF T90-333 ou protocole RCS antérieur;39.0;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IBG_BE;1642256;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05183900;La Garonne en aval de la Pique;700;2016-09-28;13;Macroinvertébrés aquatiques;2017-09-14;00:00:00;6035;Groupe Faunistique Indicateur de l'indice dit "équivalent" (Phases A+B) de la méthode macroinvertébrés NF T90-333 ou protocole RCS antérieur;9.0;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IBG_BE;1642256;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05183900;La Garonne en aval de la Pique;700;2016-09-28;13;Macroinvertébrés aquatiques;2018-05-09;00:00:00;7613;Indice Invertébrés Multimétrique (I2M2);0.8557;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;I2M2_v1.0.3;1642256;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05183900;La Garonne en aval de la Pique;700;2016-09-28;13;Macroinvertébrés aquatiques;2018-05-09;00:00:00;8050;Nombre de taxons contributifs de l'I2M2;60.0;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;I2M2_v1.0.3;1642256;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05183900;La Garonne en aval de la Pique;700;2016-09-28;13;Macroinvertébrés aquatiques;2018-05-09;00:00:00;8054;Métrique Richesse Taxonomique de l'I2M2;0.8845;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;I2M2_v1.0.3;1642256;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05183900;La Garonne en aval de la Pique;700;2016-09-28;13;Macroinvertébrés aquatiques;2018-05-09;00:00:00;8055;Métrique Ovoviviparite de l'I2M2;0.9801;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;I2M2_v1.0.3;1642256;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05183900;La Garonne en aval de la Pique;700;2016-09-28;13;Macroinvertébrés aquatiques;2018-05-09;00:00:00;8056;Métrique Polyvoltinisme de l'I2M2;0.9005;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;I2M2_v1.0.3;1642256;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05183900;La Garonne en aval de la Pique;700;2016-09-28;13;Macroinvertébrés aquatiques;2018-05-09;00:00:00;8057;Métrique ASPT de l'I2M2;0.856;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;I2M2_v1.0.3;1642256;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05183900;La Garonne en aval de la Pique;700;2016-09-28;13;Macroinvertébrés aquatiques;2018-05-09;00:00:00;8058;Métrique Indice de Shannon de l'I2M2;0.6053;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;I2M2_v1.0.3;1642256;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05183900;La Garonne en aval de la Pique;700;2017-09-27;13;Macroinvertébrés aquatiques;2018-04-13;00:00:00;5910;Indice dit "équivalent" (Phases A+B) de la méthode macroinvertébrés NF T90-333 ou protocole RCS antérieur;18.0;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IBG-DCE_v1.0.3;1702233;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05183900;La Garonne en aval de la Pique;700;2017-09-27;13;Macroinvertébrés aquatiques;2018-04-13;00:00:00;6034;Variété taxonomique de l'indice dit "équivalent" (Phases A+B) de la méthode macroinvertébrés NF T90-333 ou protocole RCS antérieur;33.0;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IBG-DCE_v1.0.3;1702233;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05183900;La Garonne en aval de la Pique;700;2017-09-27;13;Macroinvertébrés aquatiques;2018-04-13;00:00:00;6035;Groupe Faunistique Indicateur de l'indice dit "équivalent" (Phases A+B) de la méthode macroinvertébrés NF T90-333 ou protocole RCS antérieur;9.0;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IBG-DCE_v1.0.3;1702233;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05183900;La Garonne en aval de la Pique;700;2017-09-27;13;Macroinvertébrés aquatiques;2018-04-13;00:00:00;8051;Nombre de taxons contributifs de MPCE A+B;43.0;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IBG-DCE_v1.0.3;1702233;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05183900;La Garonne en aval de la Pique;700;2017-09-27;13;Macroinvertébrés aquatiques;2018-05-09;00:00:00;7613;Indice Invertébrés Multimétrique (I2M2);0.8614;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;I2M2_v1.0.3;1702233;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05183900;La Garonne en aval de la Pique;700;2017-09-27;13;Macroinvertébrés aquatiques;2018-05-09;00:00:00;8050;Nombre de taxons contributifs de l'I2M2;51.0;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;I2M2_v1.0.3;1702233;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05183900;La Garonne en aval de la Pique;700;2017-09-27;13;Macroinvertébrés aquatiques;2018-05-09;00:00:00;8054;Métrique Richesse Taxonomique de l'I2M2;0.6847;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;I2M2_v1.0.3;1702233;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05183900;La Garonne en aval de la Pique;700;2017-09-27;13;Macroinvertébrés aquatiques;2018-05-09;00:00:00;8055;Métrique Ovoviviparite de l'I2M2;0.9805;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;I2M2_v1.0.3;1702233;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05183900;La Garonne en aval de la Pique;700;2017-09-27;13;Macroinvertébrés aquatiques;2018-05-09;00:00:00;8056;Métrique Polyvoltinisme de l'I2M2;0.8668;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;I2M2_v1.0.3;1702233;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05183900;La Garonne en aval de la Pique;700;2017-09-27;13;Macroinvertébrés aquatiques;2018-05-09;00:00:00;8057;Métrique ASPT de l'I2M2;0.9579;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;I2M2_v1.0.3;1702233;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05183900;La Garonne en aval de la Pique;700;2017-09-27;13;Macroinvertébrés aquatiques;2018-05-09;00:00:00;8058;Métrique Indice de Shannon de l'I2M2;0.7356;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;I2M2_v1.0.3;1702233;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05183900;La Garonne en aval de la Pique;700;2018-09-25;13;Macroinvertébrés aquatiques;2019-05-15;00:00:00;5910;Indice dit "équivalent" (Phases A+B) de la méthode macroinvertébrés NF T90-333 ou protocole RCS antérieur;19.0;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IBG-DCE_v1.0.5;1775509;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05183900;La Garonne en aval de la Pique;700;2018-09-25;13;Macroinvertébrés aquatiques;2019-05-15;00:00:00;6034;Variété taxonomique de l'indice dit "équivalent" (Phases A+B) de la méthode macroinvertébrés NF T90-333 ou protocole RCS antérieur;39.0;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IBG-DCE_v1.0.5;1775509;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05183900;La Garonne en aval de la Pique;700;2018-09-25;13;Macroinvertébrés aquatiques;2019-05-15;00:00:00;6035;Groupe Faunistique Indicateur de l'indice dit "équivalent" (Phases A+B) de la méthode macroinvertébrés NF T90-333 ou protocole RCS antérieur;9.0;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IBG-DCE_v1.0.5;1775509;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
